institution,code,name,department,province,district,category,longitude,latitude,business_hours,address,phone,department_code,province_code,district_code
GOBIERNO REGIONAL,4314,C.S CHURUYACU,CAJAMARCA,SAN IGNACIO,TABACONAS,I-3,-79.08168422,-5.41985153,07:00 AM – 07:00 PM,Dirección del EESS,935399265,1414,1414,1414
GOBIERNO REGIONAL,4317,HOSPITAL REGIONAL DOCENTE LAS MERCEDES,LAMBAYEQUE,CHICLAYO,CHICLAYO,II-2,-79.84282667,-6.77254167,07:00 AM – 07:00 PM,Dirección del EESS,935399266,1415,1415,1415
GOBIERNO REGIONAL,4318,JOSE OLAYA,LAMBAYEQUE,CHICLAYO,CHICLAYO,I-3,-79.85336833,-6.77050833,07:00 AM – 07:00 PM,Dirección del EESS,935399267,1416,1416,1416
GOBIERNO REGIONAL,4319,SAN ANTONIO,LAMBAYEQUE,CHICLAYO,CHICLAYO,I-3,-79.82880764,-6.76611513,07:00 AM – 07:00 PM,Dirección del EESS,935399268,1417,1417,1417
GOBIERNO REGIONAL,4320,JORGE CHAVEZ,LAMBAYEQUE,CHICLAYO,CHICLAYO,I-3,-79.82111428,-6.76485798,07:00 AM – 07:00 PM,Dirección del EESS,935399269,1418,1418,1418
GOBIERNO REGIONAL,4321,TUPAC AMARU,LAMBAYEQUE,CHICLAYO,CHICLAYO,I-3,-79.85404,-6.76699167,07:00 AM – 07:00 PM,Dirección del EESS,935399270,1419,1419,1419
GOBIERNO REGIONAL,4324,CERROPON,LAMBAYEQUE,CHICLAYO,CHICLAYO,I-3,-79.86825167,-6.78008667,07:00 AM – 07:00 PM,Dirección del EESS,935399271,1420,1420,1420
GOBIERNO REGIONAL,4325,VICTOR ENRIQUE TIRADO BONILLA-CHONGOYAPE,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,I-3,-79.38460167,-6.64272667,07:00 AM – 07:00 PM,Dirección del EESS,935399272,1421,1421,1421
GOBIERNO REGIONAL,4326,PAMPA GRANDE,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,I-3,-79.48157833,-6.75191667,07:00 AM – 07:00 PM,Dirección del EESS,935399273,1422,1422,1422
GOBIERNO REGIONAL,4327,LA VICTORIA SECTOR  I,LAMBAYEQUE,CHICLAYO,LA VICTORIA,I-2,-79.84484,-6.79329667,07:00 AM – 07:00 PM,Dirección del EESS,935399274,1423,1423,1423
GOBIERNO REGIONAL,4328,LA VICTORIA SECTOR II - MARIA JESUS,LAMBAYEQUE,CHICLAYO,LA VICTORIA,I-3,-79.83250767,-6.79466548,07:00 AM – 07:00 PM,Dirección del EESS,935399275,1424,1424,1424
GOBIERNO REGIONAL,4329,EL BOSQUE,LAMBAYEQUE,CHICLAYO,LA VICTORIA,I-3,-79.83654026,-6.80196608,07:00 AM – 07:00 PM,Dirección del EESS,935399276,1425,1425,1425
GOBIERNO REGIONAL,4330,CHOSICA DEL NORTE,LAMBAYEQUE,CHICLAYO,LA VICTORIA,I-3,-79.83045984,-6.83884948,07:00 AM – 07:00 PM,Dirección del EESS,935399277,1426,1426,1426
GOBIERNO REGIONAL,4331,JOSE LEONARDO ORTIZ,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,I-3,-79.83792188,-6.75247115,07:00 AM – 07:00 PM,Dirección del EESS,935399278,1427,1427,1427
GOBIERNO REGIONAL,4332,PEDRO PABLO ATUSPARIAS,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,I-3,-79.8272092,-6.75740074,07:00 AM – 07:00 PM,Dirección del EESS,935399279,1428,1428,1428
GOBIERNO REGIONAL,4333,PAUL HARRIS,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,I-3,-79.85149833,-6.75076,07:00 AM – 07:00 PM,Dirección del EESS,935399280,1429,1429,1429
GOBIERNO REGIONAL,4335,SANTA ANA,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,I-2,-79.84734696,-6.74971837,07:00 AM – 07:00 PM,Dirección del EESS,935399281,1430,1430,1430
GOBIERNO REGIONAL,4336,POSOPE ALTO,LAMBAYEQUE,CHICLAYO,PATAPO,I-3,-79.63608,-6.73394,07:00 AM – 07:00 PM,Dirección del EESS,935399282,1431,1431,1431
GOBIERNO REGIONAL,4337,PAMPA LA VICTORIA,LAMBAYEQUE,CHICLAYO,PATAPO,I-2,-79.54226667,-6.73977167,07:00 AM – 07:00 PM,Dirección del EESS,935399283,1432,1432,1432
GOBIERNO REGIONAL,4338,PIMENTEL,LAMBAYEQUE,CHICLAYO,PIMENTEL,I-3,-79.93153904,-6.83332974,07:00 AM – 07:00 PM,Dirección del EESS,935399284,1433,1433,1433
GOBIERNO REGIONAL,4342,REQUE,LAMBAYEQUE,CHICLAYO,REQUE,I-3,-79.81689167,-6.86514333,07:00 AM – 07:00 PM,Dirección del EESS,935399285,1434,1434,1434
GOBIERNO REGIONAL,4345,SAN JOSE,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,I-2,-79.96592949,-6.7678064,07:00 AM – 07:00 PM,Dirección del EESS,935399286,1435,1435,1435
GOBIERNO REGIONAL,4349,MONSEFU,LAMBAYEQUE,CHICLAYO,MONSEFU,I-3,-79.87104333,-6.87306333,07:00 AM – 07:00 PM,Dirección del EESS,935399287,1436,1436,1436
GOBIERNO REGIONAL,4352,VALLE HERMOSO,LAMBAYEQUE,CHICLAYO,MONSEFU,I-1,-79.88812833,-6.85511333,07:00 AM – 07:00 PM,Dirección del EESS,935399288,1437,1437,1437
GOBIERNO REGIONAL,4353,CIUDAD ETEN,LAMBAYEQUE,CHICLAYO,ETEN,I-3,-79.859655,-6.90803667,07:00 AM – 07:00 PM,Dirección del EESS,935399289,1438,1438,1438
GOBIERNO REGIONAL,4354,PUERTO ETEN,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,I-2,-79.86806333,-6.924485,07:00 AM – 07:00 PM,Dirección del EESS,935399290,1439,1439,1439
GOBIERNO REGIONAL,4355,SANTA ROSA,LAMBAYEQUE,CHICLAYO,SANTA ROSA,I-3,-79.91967167,-6.880855,07:00 AM – 07:00 PM,Dirección del EESS,935399291,1440,1440,1440
GOBIERNO REGIONAL,4356,ZAÑA,LAMBAYEQUE,CHICLAYO,SAÑA,I-3,-79.586035,-6.92203667,07:00 AM – 07:00 PM,Dirección del EESS,935399292,1441,1441,1441
GOBIERNO REGIONAL,4369,VIRGEN DE LAS MERCEDES LA OTRA BANDA,LAMBAYEQUE,CHICLAYO,SAÑA,I-1,-79.58059667,-6.94148333,07:00 AM – 07:00 PM,Dirección del EESS,935399293,1442,1442,1442
GOBIERNO REGIONAL,4371,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,I-3,-79.8188,-6.38506667,07:00 AM – 07:00 PM,Dirección del EESS,935399294,1443,1443,1443
GOBIERNO REGIONAL,4372,SAN MARTIN,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,I-3,-79.91441167,-6.70073667,07:00 AM – 07:00 PM,Dirección del EESS,935399295,1444,1444,1444
GOBIERNO REGIONAL,4373,TORIBIA CASTRO CHIRINOS,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,I-4,-79.90944934,-6.69581039,07:00 AM – 07:00 PM,Dirección del EESS,935399296,1445,1445,1445
GOBIERNO REGIONAL,4376,ILLIMO,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,I-3,-79.85386833,-6.47544667,07:00 AM – 07:00 PM,Dirección del EESS,935399297,1446,1446,1446
GOBIERNO REGIONAL,4380,MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,I-3,-79.86395333,-6.54940333,07:00 AM – 07:00 PM,Dirección del EESS,935399298,1447,1447,1447
GOBIERNO REGIONAL,4386,SALAS,LAMBAYEQUE,LAMBAYEQUE,SALAS,I-3,-79.60864167,-6.27498667,07:00 AM – 07:00 PM,Dirección del EESS,935399299,1448,1448,1448
GOBIERNO REGIONAL,4389,TUCUME,LAMBAYEQUE,LAMBAYEQUE,TUCUME,I-2,-79.85851,-6.50743,07:00 AM – 07:00 PM,Dirección del EESS,935399300,1449,1449,1449
GOBIERNO REGIONAL,4395,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,I-3,-79.71745167,-6.14997333,07:00 AM – 07:00 PM,Dirección del EESS,935399301,1450,1450,1450
GOBIERNO REGIONAL,4439,CLAS PICSI,LAMBAYEQUE,CHICLAYO,PICSI,I-3,-79.770925,-6.71801167,07:00 AM – 07:00 PM,Dirección del EESS,935399302,1451,1451,1451
GOBIERNO REGIONAL,4440,HOSPITAL REFERENCIAL FERREÑAFE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,II-1,-79.78884283,-6.6424109,07:00 AM – 07:00 PM,Dirección del EESS,935399303,1452,1452,1452
GOBIERNO REGIONAL,4441,SEÑOR DE LA JUSTICIA,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,I-2,-79.78662993,-6.6330924,07:00 AM – 07:00 PM,Dirección del EESS,935399304,1453,1453,1453
GOBIERNO REGIONAL,4443,MESONES MURO,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,I-3,-79.73878664,-6.64546638,07:00 AM – 07:00 PM,Dirección del EESS,935399305,1454,1454,1454
GOBIERNO REGIONAL,4444,PITIPO,LAMBAYEQUE,FERREÑAFE,PITIPO,I-3,-79.7807221,-6.56545332,07:00 AM – 07:00 PM,Dirección del EESS,935399306,1455,1455,1455
GOBIERNO REGIONAL,4447,MOTUPILLO,LAMBAYEQUE,FERREÑAFE,PITIPO,I-2,-79.60570271,-6.44341809,07:00 AM – 07:00 PM,Dirección del EESS,935399307,1456,1456,1456
GOBIERNO REGIONAL,4448,CACHINCHE,LAMBAYEQUE,FERREÑAFE,PITIPO,I-2,-79.80764963,-6.52260196,07:00 AM – 07:00 PM,Dirección del EESS,935399308,1457,1457,1457
GOBIERNO REGIONAL,4452,C.S.PUEBLO NUEVO,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,I-3,-79.79539264,-6.64023536,07:00 AM – 07:00 PM,Dirección del EESS,935399309,1458,1458,1458
GOBIERNO REGIONAL,4455,INKAWASI,LAMBAYEQUE,FERREÑAFE,INCAHUASI,I-3,-79.31693995,-6.23609338,07:00 AM – 07:00 PM,Dirección del EESS,935399310,1459,1459,1459
GOBIERNO REGIONAL,4466,DE APOYO CELENDIN,CAJAMARCA,CELENDIN,CELENDIN,II-1,-78.14889,-6.86815,07:00 AM – 07:00 PM,Dirección del EESS,935399311,1460,1460,1460
GOBIERNO REGIONAL,4481,LA LIBERTAD DE PALLAN,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,I-2,-78.28244339,-6.72624062,07:00 AM – 07:00 PM,Dirección del EESS,935399312,1461,1461,1461
GOBIERNO REGIONAL,4482,SUCRE,CAJAMARCA,CELENDIN,SUCRE,I-3,-78.13514467,-6.93961634,07:00 AM – 07:00 PM,Dirección del EESS,935399313,1462,1462,1462
GOBIERNO REGIONAL,4484,OXAMARCA,CAJAMARCA,CELENDIN,OXAMARCA,I-2,-78.06866982,-7.04113818,07:00 AM – 07:00 PM,Dirección del EESS,935399314,1463,1463,1463
GOBIERNO REGIONAL,4488,JOSE GALVEZ,CAJAMARCA,CELENDIN,JOSE GALVEZ,I-2,-78.13082021,-6.9295306,07:00 AM – 07:00 PM,Dirección del EESS,935399315,1464,1464,1464
GOBIERNO REGIONAL,4492,LA GRAMA,CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,I-2,-78.12878775,-7.46432594,07:00 AM – 07:00 PM,Dirección del EESS,935399316,1465,1465,1465
GOBIERNO REGIONAL,4501,CENTRO DE SALUD SAN MARCOS,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,I-4,-78.173,-7.33618,07:00 AM – 07:00 PM,Dirección del EESS,935399317,1466,1466,1466
GOBIERNO REGIONAL,4511,DE APOYO CAJABAMBA,CAJAMARCA,CAJABAMBA,CAJABAMBA,II-1,-78.04762139,-7.63637854,07:00 AM – 07:00 PM,Dirección del EESS,935399318,1467,1467,1467
GOBIERNO REGIONAL,4524,LLUCHUBAMBA,CAJAMARCA,CAJABAMBA,SITACOCHA,I-3,-77.96679633,-7.52039262,07:00 AM – 07:00 PM,Dirección del EESS,935399319,1468,1468,1468
GOBIERNO REGIONAL,4534,BOLIVAR,CAJAMARCA,SAN MIGUEL,BOLIVAR,I-2,-79.1791,-6.97723,07:00 AM – 07:00 PM,Dirección del EESS,935399320,1469,1469,1469
GOBIERNO REGIONAL,4536,SAN GREGORIO,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,I-1,-79.09775,-7.05743,07:00 AM – 07:00 PM,Dirección del EESS,935399321,1470,1470,1470
GOBIERNO REGIONAL,4538,DE APOYO CHILETE,CAJAMARCA,CONTUMAZA,CHILETE,I-4,-78.840105,-7.22042167,07:00 AM – 07:00 PM,Dirección del EESS,935399322,1471,1471,1471
GOBIERNO REGIONAL,4546,UNION AGUA BLANCA,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,I-2,-79.06090931,-7.04468561,07:00 AM – 07:00 PM,Dirección del EESS,935399323,1472,1472,1472
GOBIERNO REGIONAL,4547,CONTUMAZA,CAJAMARCA,CONTUMAZA,CONTUMAZA,I-4,-78.80799951,-7.36642873,07:00 AM – 07:00 PM,Dirección del EESS,935399324,1473,1473,1473
GOBIERNO REGIONAL,4549,SANTA CRUZ DE TOLEDO,CAJAMARCA,CONTUMAZA,SANTA CRUZ DE TOLED,I-2,-78.83687594,-7.3452637,07:00 AM – 07:00 PM,Dirección del EESS,935399325,1474,1474,1474
GOBIERNO REGIONAL,4553,GUZMANGO,CAJAMARCA,CONTUMAZA,GUZMANGO,I-1,-78.89679828,-7.38409169,07:00 AM – 07:00 PM,Dirección del EESS,935399326,1475,1475,1475
GOBIERNO REGIONAL,4555,SAN BENITO,CAJAMARCA,CONTUMAZA,SAN BENITO,I-2,-78.92762956,-7.42775777,07:00 AM – 07:00 PM,Dirección del EESS,935399327,1476,1476,1476
GOBIERNO REGIONAL,4557,NIEPOS,CAJAMARCA,SAN MIGUEL,NIEPOS,I-2,-79.12840201,-6.9267286,07:00 AM – 07:00 PM,Dirección del EESS,935399328,1477,1477,1477
GOBIERNO REGIONAL,4577,SAN PABLO,CAJAMARCA,SAN PABLO,SAN PABLO,I-4,-78.82340393,-7.11497989,07:00 AM – 07:00 PM,Dirección del EESS,935399329,1478,1478,1478
GOBIERNO REGIONAL,4587,TEMBLADERA,CAJAMARCA,CONTUMAZA,YONAN,I-4,-79.1274692,-7.25347576,07:00 AM – 07:00 PM,Dirección del EESS,935399330,1479,1479,1479
GOBIERNO REGIONAL,4593,BAÑOS DEL INCA,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,I-4,-78.466967,-7.166032,07:00 AM – 07:00 PM,Dirección del EESS,935399331,1480,1480,1480
GOBIERNO REGIONAL,4603,MATARA,CAJAMARCA,CAJAMARCA,MATARA,I-2,-78.26372,-7.25651,07:00 AM – 07:00 PM,Dirección del EESS,935399332,1481,1481,1481
GOBIERNO REGIONAL,4605,ENCAÑADA,CAJAMARCA,CAJAMARCA,ENCAÑADA,I-3,-78.34361164,-7.08601524,07:00 AM – 07:00 PM,Dirección del EESS,935399333,1482,1482,1482
GOBIERNO REGIONAL,4634,MAGDALENA,CAJAMARCA,CAJAMARCA,MAGDALENA,I-3,-78.657057,-7.250164,07:00 AM – 07:00 PM,Dirección del EESS,935399334,1483,1483,1483
GOBIERNO REGIONAL,4640,LA TULPUNA,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-3,-78.55323,-7.06213,07:00 AM – 07:00 PM,Dirección del EESS,935399335,1484,1484,1484
GOBIERNO REGIONAL,4641,MICAELA BASTIDAS,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-2,-78.513279,-7.164666,07:00 AM – 07:00 PM,Dirección del EESS,935399336,1485,1485,1485
GOBIERNO REGIONAL,4646,JESUS,CAJAMARCA,CAJAMARCA,JESUS,I-3,-78.37814205,-7.24685065,07:00 AM – 07:00 PM,Dirección del EESS,935399337,1486,1486,1486
GOBIERNO REGIONAL,4649,SANTA BARBARA,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,I-2,-78.50398,-7.13227,07:00 AM – 07:00 PM,Dirección del EESS,935399338,1487,1487,1487
GOBIERNO REGIONAL,4652,LUCMACUCHO,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-1,-78.537012,-7.156917,07:00 AM – 07:00 PM,Dirección del EESS,935399339,1488,1488,1488
GOBIERNO REGIONAL,4653,CHETILLA,CAJAMARCA,CAJAMARCA,CHETILLA,I-2,-78.6737509,-7.14631393,07:00 AM – 07:00 PM,Dirección del EESS,935399340,1489,1489,1489
GOBIERNO REGIONAL,4654,SAMANACRUZ,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-1,-78.52704,-7.12554,07:00 AM – 07:00 PM,Dirección del EESS,935399341,1490,1490,1490
GOBIERNO REGIONAL,4655,SIMON BOLIVAR,CAJAMARCA,CAJAMARCA,CAJAMARCA,II-E,-78.513181,-7.155349,07:00 AM – 07:00 PM,Dirección del EESS,935399342,1491,1491,1491
GOBIERNO REGIONAL,4656,ATAHUALPA,CAJAMARCA,CAJAMARCA,CAJAMARCA,I-1,-78.52451833,-7.15732667,07:00 AM – 07:00 PM,Dirección del EESS,935399343,1492,1492,1492
GOBIERNO REGIONAL,4658,OTUZCO,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,I-2,-78.4463,-7.11848,07:00 AM – 07:00 PM,Dirección del EESS,935399344,1493,1493,1493
GOBIERNO REGIONAL,4659,HOSPITAL DE APOYO CHOTA - JOSE SOTO CADENILLAS,CAJAMARCA,CHOTA,CHOTA,II-1,-78.65402665,-6.5615918,07:00 AM – 07:00 PM,Dirección del EESS,935399345,1494,1494,1494
GOBIERNO REGIONAL,4660,PATRONA DE CHOTA,CAJAMARCA,CHOTA,CHOTA,I-3,-78.64738403,-6.56244532,07:00 AM – 07:00 PM,Dirección del EESS,935399346,1495,1495,1495
GOBIERNO REGIONAL,4682,LAJAS,CAJAMARCA,CHOTA,LAJAS,I-3,-78.7359107,-6.5594053,07:00 AM – 07:00 PM,Dirección del EESS,935399347,1496,1496,1496
GOBIERNO REGIONAL,4695,COCHABAMBA,CAJAMARCA,CHOTA,COCHABAMBA,I-3,-78.88927,-6.47461,07:00 AM – 07:00 PM,Dirección del EESS,935399348,1497,1497,1497
GOBIERNO REGIONAL,4701,CHIMBAN,CAJAMARCA,CHOTA,CHIMBAN,I-3,-78.477944,-6.251889,07:00 AM – 07:00 PM,Dirección del EESS,935399349,1498,1498,1498
GOBIERNO REGIONAL,4704,HUAMBOS,CAJAMARCA,CHOTA,HUAMBOS,I-3,-78.96331205,-6.45221694,07:00 AM – 07:00 PM,Dirección del EESS,935399350,1499,1499,1499
GOBIERNO REGIONAL,4711,QUEROCOTO,CAJAMARCA,CHOTA,QUEROCOTO,I-3,-79.03476069,-6.35632176,07:00 AM – 07:00 PM,Dirección del EESS,935399351,1500,1500,1500
GOBIERNO REGIONAL,4718,CHALAMARCA,CAJAMARCA,CHOTA,CHALAMARCA,I-3,-78.48180281,-6.50452111,07:00 AM – 07:00 PM,Dirección del EESS,935399352,1501,1501,1501
GOBIERNO REGIONAL,4730,PACCHA,CAJAMARCA,CHOTA,PACCHA,I-3,-78.42069906,-6.49896351,07:00 AM – 07:00 PM,Dirección del EESS,935399353,1502,1502,1502
GOBIERNO REGIONAL,4742,TACABAMBA,CAJAMARCA,CHOTA,TACABAMBA,I-4,-78.61199335,-6.39357788,07:00 AM – 07:00 PM,Dirección del EESS,935399354,1503,1503,1503
GOBIERNO REGIONAL,4755,CHIGUIRIP,CAJAMARCA,CHOTA,CHIGUIRIP,I-3,-78.72011902,-6.42965788,07:00 AM – 07:00 PM,Dirección del EESS,935399355,1504,1504,1504
GOBIERNO REGIONAL,4759,CONCHAN,CAJAMARCA,CHOTA,CONCHAN,I-3,-78.65601074,-6.44317838,07:00 AM – 07:00 PM,Dirección del EESS,935399356,1505,1505,1505
GOBIERNO REGIONAL,4763,LLAMA,CAJAMARCA,CHOTA,LLAMA,I-3,-79.12414,-6.51409,07:00 AM – 07:00 PM,Dirección del EESS,935399357,1506,1506,1506
GOBIERNO REGIONAL,4779,UDIMA,CAJAMARCA,SANTA CRUZ,CATACHE,I-3,-79.08665,-6.81178,07:00 AM – 07:00 PM,Dirección del EESS,935399358,1507,1507,1507
GOBIERNO REGIONAL,4782,BAMBAMARCA - TITO VILLAR CABEZAS,CAJAMARCA,HUALGAYOC,BAMBAMARCA,II-1,-78.52894909,-6.67111069,07:00 AM – 07:00 PM,Dirección del EESS,935399359,1508,1508,1508
GOBIERNO REGIONAL,4784,EL TAMBO,CAJAMARCA,HUALGAYOC,BAMBAMARCA,I-3,-78.47826373,-6.76431303,07:00 AM – 07:00 PM,Dirección del EESS,935399360,1509,1509,1509
GOBIERNO REGIONAL,4805,HUALGAYOC,CAJAMARCA,HUALGAYOC,HUALGAYOC,I-3,-78.60760347,-6.76655538,07:00 AM – 07:00 PM,Dirección del EESS,935399361,1510,1510,1510
GOBIERNO REGIONAL,4819,CATACHE,CAJAMARCA,SANTA CRUZ,CATACHE,I-3,-79.03582,-6.67506,07:00 AM – 07:00 PM,Dirección del EESS,935399362,1511,1511,1511
GOBIERNO REGIONAL,4823,CHANCAY BAÑOS,CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,I-3,-78.86655,-6.575338,07:00 AM – 07:00 PM,Dirección del EESS,935399363,1512,1512,1512
GOBIERNO REGIONAL,4830,PULAN,CAJAMARCA,SANTA CRUZ,PULAN,I-3,-78.92323,-6.73994,07:00 AM – 07:00 PM,Dirección del EESS,935399364,1513,1513,1513
GOBIERNO REGIONAL,4835,YAUYUCAN,CAJAMARCA,SANTA CRUZ,YAUYUCAN,I-3,-78.81811411,-6.67867331,07:00 AM – 07:00 PM,Dirección del EESS,935399365,1514,1514,1514
GOBIERNO REGIONAL,4838,HOSPITAL REGIONAL VIRGEN DE FATIMA,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,II-2,-77.866165,-6.23079333,07:00 AM – 07:00 PM,Dirección del EESS,935399366,1515,1515,1515
GOBIERNO REGIONAL,4843,COLLONCE,AMAZONAS,LUYA,OCUMAL,I-3,-78.20750359,-6.28132603,07:00 AM – 07:00 PM,Dirección del EESS,935399367,1516,1516,1516
GOBIERNO REGIONAL,4850,LAMUD,AMAZONAS,LUYA,LAMUD,I-3,-77.95231167,-6.142925,07:00 AM – 07:00 PM,Dirección del EESS,935399368,1517,1517,1517
GOBIERNO REGIONAL,4856,BALZAS,AMAZONAS,CHACHAPOYAS,BALSAS,I-3,-78.01989167,-6.835975,07:00 AM – 07:00 PM,Dirección del EESS,935399369,1518,1518,1518
GOBIERNO REGIONAL,4859,LEYMEBAMBA,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,I-3,-77.803755,-6.70631833,07:00 AM – 07:00 PM,Dirección del EESS,935399370,1519,1519,1519
GOBIERNO REGIONAL,4866,LUYA,AMAZONAS,LUYA,LUYA,I-3,-77.946835,-6.16123333,07:00 AM – 07:00 PM,Dirección del EESS,935399371,1520,1520,1520
GOBIERNO REGIONAL,4873,CAMPORREDONDO,AMAZONAS,LUYA,CAMPORREDONDO,I-3,-78.32180833,-6.21838333,07:00 AM – 07:00 PM,Dirección del EESS,935399372,1521,1521,1521
GOBIERNO REGIONAL,4876,OCALLI,AMAZONAS,LUYA,OCALLI,I-3,-78.26669667,-6.235885,07:00 AM – 07:00 PM,Dirección del EESS,935399373,1522,1522,1522
GOBIERNO REGIONAL,4887,SANTO TOMAS,AMAZONAS,LUYA,SANTO TOMAS,I-3,-77.86655833,-6.57358333,07:00 AM – 07:00 PM,Dirección del EESS,935399374,1523,1523,1523
GOBIERNO REGIONAL,4895,COLCAMAR,AMAZONAS,LUYA,COLCAMAR,I-3,-77.974375,-6.29909333,07:00 AM – 07:00 PM,Dirección del EESS,935399375,1524,1524,1524
GOBIERNO REGIONAL,4903,TINGO,AMAZONAS,LUYA,TINGO,I-3,-77.90919667,-6.37164667,07:00 AM – 07:00 PM,Dirección del EESS,935399376,1525,1525,1525
GOBIERNO REGIONAL,4904,YERBABUENA,AMAZONAS,CHACHAPOYAS,LA JALCA,I-3,-77.826915,-6.57131833,07:00 AM – 07:00 PM,Dirección del EESS,935399377,1526,1526,1526
GOBIERNO REGIONAL,4905,JALCA GRANDE,AMAZONAS,CHACHAPOYAS,LA JALCA,I-3,-77.81563167,-6.48513667,07:00 AM – 07:00 PM,Dirección del EESS,935399378,1527,1527,1527
GOBIERNO REGIONAL,4919,CHURUJA,AMAZONAS,BONGARA,CHURUJA,I-2,-77.95452493,-6.01546751,07:00 AM – 07:00 PM,Dirección del EESS,935399379,1528,1528,1528
GOBIERNO REGIONAL,4922,PEDRO RUIZ GALLO,AMAZONAS,BONGARA,JAZAN,I-4,-77.97722101,-5.94356629,07:00 AM – 07:00 PM,Dirección del EESS,935399380,1529,1529,1529
GOBIERNO REGIONAL,4932,POMACOCHAS,AMAZONAS,BONGARA,FLORIDA,I-4,-77.96734866,-5.82481484,07:00 AM – 07:00 PM,Dirección del EESS,935399381,1530,1530,1530
GOBIERNO REGIONAL,4950,MARIA AUXILIADORA,AMAZONAS,RODRIGUEZ DE MENDOZA,SAN NICOLAS,II-1,-77.47855167,-6.39564667,07:00 AM – 07:00 PM,Dirección del EESS,935399382,1531,1531,1531
GOBIERNO REGIONAL,4955,LIMABAMBA,AMAZONAS,RODRIGUEZ DE MENDOZA,LIMABAMBA,I-3,-77.49921411,-6.49902126,07:00 AM – 07:00 PM,Dirección del EESS,935399383,1532,1532,1532
GOBIERNO REGIONAL,4958,TOTORA,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,I-3,-77.46617894,-6.4845816,07:00 AM – 07:00 PM,Dirección del EESS,935399384,1533,1533,1533
GOBIERNO REGIONAL,4959,CALLAYUC,CAJAMARCA,CUTERVO,CALLAYUC,I-3,-78.90985713,-6.18385466,07:00 AM – 07:00 PM,Dirección del EESS,935399385,1534,1534,1534
GOBIERNO REGIONAL,4964,CHIPLE,CAJAMARCA,CUTERVO,CALLAYUC,I-3,-78.89922906,-6.04762726,07:00 AM – 07:00 PM,Dirección del EESS,935399386,1535,1535,1535
GOBIERNO REGIONAL,4971,CHOROS,CAJAMARCA,CUTERVO,CHOROS,I-3,-78.69578046,-5.90289649,07:00 AM – 07:00 PM,Dirección del EESS,935399387,1536,1536,1536
GOBIERNO REGIONAL,4974,CUJILLO,CAJAMARCA,CUTERVO,CUJILLO,I-3,-78.596872,-6.107504,07:00 AM – 07:00 PM,Dirección del EESS,935399388,1537,1537,1537
GOBIERNO REGIONAL,4981,SANTA MARIA DE CUTERVO,CAJAMARCA,CUTERVO,CUTERVO,II-1,-78.81547418,-6.37982477,07:00 AM – 07:00 PM,Dirección del EESS,935399389,1538,1538,1538
GOBIERNO REGIONAL,5002,STO. DOMINGO DE LA CAPILLA,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,I-3,-78.8569167,-6.24277597,07:00 AM – 07:00 PM,Dirección del EESS,935399390,1539,1539,1539
GOBIERNO REGIONAL,5003,MIRAFLORES,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,I-1,-78.86714399,-6.22697423,07:00 AM – 07:00 PM,Dirección del EESS,935399391,1540,1540,1540
